PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
23703215,WEB-based GEne SeT AnaLysis Toolkit (WebGestalt): update 2013,"Wang J, Duncan D, Shi Z, Zhang B.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W77-83. doi: 10.1093/nar/gkt439. Epub 2013 May 23.,Wang J,Nucleic Acids Res,2013,2013/05/25,PMC3692109,,10.1093/nar/gkt439
23716633,miRmap web: Comprehensive microRNA target prediction online,"Vejnar CE, Blum M, Zdobnov EM.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W165-8. doi: 10.1093/nar/gkt430. Epub 2013 May 28.,Vejnar CE,Nucleic Acids Res,2013,2013/05/30,PMC3692044,,10.1093/nar/gkt430
23716640,"VisANT 4.0: Integrative network platform to connect genes, drugs, diseases and therapies","Hu Z, Chang YC, Wang Y, Huang CL, Liu Y, Tian F, Granger B, Delisi C.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W225-31. doi: 10.1093/nar/gkt401. Epub 2013 May 28.,Hu Z,Nucleic Acids Res,2013,2013/05/30,PMC3692070,,10.1093/nar/gkt401
23716641,MISTIC: Mutual information server to infer coevolution,"Simonetti FL, Teppa E, Chernomoretz A, Nielsen M, Marino Buslje C.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W8-14. doi: 10.1093/nar/gkt427. Epub 2013 May 28.,Simonetti FL,Nucleic Acids Res,2013,2013/05/30,PMC3692073,,10.1093/nar/gkt427
23716642,T-RMSD: a web server for automated fine-grained protein structural classification,"Magis C, Di Tommaso P, Notredame C.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W358-62. doi: 10.1093/nar/gkt383. Epub 2013 May 28.,Magis C,Nucleic Acids Res,2013,2013/05/30,PMC3692075,,10.1093/nar/gkt383
23716643,R3D Align web server for global nucleotide to nucleotide alignments of RNA 3D structures,"Rahrig RR, Petrov AI, Leontis NB, Zirbel CL.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W15-21. doi: 10.1093/nar/gkt417. Epub 2013 May 28.,Rahrig RR,Nucleic Acids Res,2013,2013/05/30,PMC3692076,,10.1093/nar/gkt417
23716644,BiDaS: a web-based Monte Carlo BioData Simulator based on sequence/feature characteristics,"Paraskevopoulou MD, Vlachos IS, Athanasiadis E, Spyrou G.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W582-6. doi: 10.1093/nar/gkt420. Epub 2013 May 28.,Paraskevopoulou MD,Nucleic Acids Res,2013,2013/05/30,PMC3692108,,10.1093/nar/gkt420
23716645,IMAAAGINE: a webserver for searching hypothetical 3D amino acid side chain arrangements in the Protein Data Bank,"Nadzirin N, Willett P, Artymiuk PJ, Firdaus-Raih M.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W432-40. doi: 10.1093/nar/gkt431. Epub 2013 May 28.,Nadzirin N,Nucleic Acids Res,2013,2013/05/30,PMC3692123,,10.1093/nar/gkt431
23723246,BeAtMuSiC: Prediction of changes in protein-protein binding affinity on mutations,"Dehouck Y, Kwasigroch JM, Rooman M, Gilis D.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W333-9. doi: 10.1093/nar/gkt450. Epub 2013 May 30.,Dehouck Y,Nucleic Acids Res,2013,2013/06/01,PMC3692068,,10.1093/nar/gkt450
23723249,"GWAS3D: Detecting human regulatory variants by integrative analysis of genome-wide associations, chromosome interactions and histone modifications","Li MJ, Wang LY, Xia Z, Sham PC, Wang J.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W150-8. doi: 10.1093/nar/gkt456. Epub 2013 May 30.,Li MJ,Nucleic Acids Res,2013,2013/06/01,PMC3692118,,10.1093/nar/gkt456
23729469,PELE web server: atomistic study of biomolecular systems at your fingertips,"Madadkar-Sobhani A, Guallar V.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W322-8. doi: 10.1093/nar/gkt454. Epub 2013 May 31.,Madadkar-Sobhani A,Nucleic Acids Res,2013,2013/06/05,PMC3692087,,10.1093/nar/gkt454
23729470,PlantLoc: an accurate web server for predicting plant protein subcellular localization by substantiality motif,"Tang S, Li T, Cong P, Xiong W, Wang Z, Sun J.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W441-7. doi: 10.1093/nar/gkt428. Epub 2013 May 31.,Tang S,Nucleic Acids Res,2013,2013/06/05,PMC3692052,,10.1093/nar/gkt428
23729471,BeEP Server: Using evolutionary information for quality assessment of protein structure models,"Palopoli N, Lanzarotti E, Parisi G.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W398-405. doi: 10.1093/nar/gkt453. Epub 2013 May 31.,Palopoli N,Nucleic Acids Res,2013,2013/06/05,PMC3692104,,10.1093/nar/gkt453
23729472,QARIP: a web server for quantitative proteomic analysis of regulated intramembrane proteolysis,"Ivankov DN, Bogatyreva NS, Hönigschmid P, Dislich B, Hogl S, Kuhn PH, Frishman D, Lichtenthaler SF.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W459-64. doi: 10.1093/nar/gkt436. Epub 2013 May 31.,Ivankov DN,Nucleic Acids Res,2013,2013/06/05,PMC3692105,,10.1093/nar/gkt436
23737445,SPACER: Server for predicting allosteric communication and effects of regulation,"Goncearenco A, Mitternacht S, Yong T, Eisenhaber B, Eisenhaber F, Berezovsky IN.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W266-72. doi: 10.1093/nar/gkt460. Epub 2013 Jun 3.,Goncearenco A,Nucleic Acids Res,2013,2013/06/06,PMC3692057,,10.1093/nar/gkt460
23737448,GalaxyRefine: Protein structure refinement driven by side-chain repacking,"Heo L, Park H, Seok C.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W384-8. doi: 10.1093/nar/gkt458. Epub 2013 Jun 3.,Heo L,Nucleic Acids Res,2013,2013/06/06,PMC3692086,,10.1093/nar/gkt458
23737449,antiSMASH 2.0--a versatile platform for genome mining of secondary metabolite producers,"Blin K, Medema MH, Kazempour D, Fischbach MA, Breitling R, Takano E, Weber T.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W204-12. doi: 10.1093/nar/gkt449. Epub 2013 Jun 3.,Blin K,Nucleic Acids Res,2013,2013/06/06,PMC3692088,,10.1093/nar/gkt449
23737450,webPDBinder: a server for the identification of ligand binding sites on protein structures,"Bianchi V, Mangone I, Ferrè F, Helmer-Citterich M, Ausiello G.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W308-13. doi: 10.1093/nar/gkt457. Epub 2013 Jun 3.,Bianchi V,Nucleic Acids Res,2013,2013/06/06,PMC3692056,,10.1093/nar/gkt457
23742907,MCPath: Monte Carlo path generation approach to predict likely allosteric pathways and functional residues,"Kaya C, Armutlulu A, Ekesan S, Haliloglu T.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W249-55. doi: 10.1093/nar/gkt284. Epub 2013 Jun 5.,Kaya C,Nucleic Acids Res,2013,2013/06/08,PMC3692092,,10.1093/nar/gkt284
23742908,SPEDRE: a web server for estimating rate parameters for cell signaling dynamics in data-rich environments,"Nim TH, White JK, Tucker-Kellogg L.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W187-91. doi: 10.1093/nar/gkt459. Epub 2013 Jun 5.,Nim TH,Nucleic Acids Res,2013,2013/06/08,PMC3692124,,10.1093/nar/gkt459
23748563,PscanChIP: Finding over-represented transcription factor-binding site motifs and their correlations in sequences from ChIP-Seq experiments,"Zambelli F, Pesole G, Pavesi G.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W535-43. doi: 10.1093/nar/gkt448. Epub 2013 Jun 7.,Zambelli F,Nucleic Acids Res,2013,2013/06/11,PMC3692095,,10.1093/nar/gkt448
23748950,CABS-fold: Server for the de novo and consensus-based prediction of protein structure,"Blaszczyk M, Jamroz M, Kmiecik S, Kolinski A.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W406-11. doi: 10.1093/nar/gkt462. Epub 2013 Jun 8.,Blaszczyk M,Nucleic Acids Res,2013,2013/06/11,PMC3692050,,10.1093/nar/gkt462
23748951,CoPAP: Coevolution of presence-absence patterns,"Cohen O, Ashkenazy H, Levy Karin E, Burstein D, Pupko T.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W232-7. doi: 10.1093/nar/gkt471. Epub 2013 Jun 8.,Cohen O,Nucleic Acids Res,2013,2013/06/11,PMC3692100,,10.1093/nar/gkt471
23748952,SPARCS: a web server to analyze (un)structured regions in coding RNA sequences,"Zhang Y, Ponty Y, Blanchette M, Lécuyer E, Waldispühl J.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W480-5. doi: 10.1093/nar/gkt461. Epub 2013 Jun 8.,Zhang Y,Nucleic Acids Res,2013,2013/06/11,PMC3692110,,10.1093/nar/gkt461
23748955,"Genome Maps, a new generation genome browser","Medina I, Salavert F, Sanchez R, de Maria A, Alonso R, Escobar P, Bleda M, Dopazo J.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W41-6. doi: 10.1093/nar/gkt530. Epub 2013 Jun 8.,Medina I,Nucleic Acids Res,2013,2013/06/11,PMC3692043,,10.1093/nar/gkt530
23748957,The UCSC Interaction Browser: multidimensional data views in pathway context,"Wong CK, Vaske CJ, Ng S, Sanborn JZ, Benz SC, Haussler D, Stuart JM.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W218-24. doi: 10.1093/nar/gkt473. Epub 2013 Jun 8.,Wong CK,Nucleic Acids Res,2013,2013/06/11,PMC3692096,,10.1093/nar/gkt473
23748958,Scalable web services for the PSIPRED Protein Analysis Workbench,"Buchan DW, Minneci F, Nugent TC, Bryson K, Jones DT.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W349-57. doi: 10.1093/nar/gkt381. Epub 2013 Jun 8.,Buchan DW,Nucleic Acids Res,2013,2013/06/11,PMC3692098,,10.1093/nar/gkt381
23748959,HIV N-linked glycosylation site analyzer and its further usage in anchored alignment,"Shaw TI, Zhang M.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W454-8. doi: 10.1093/nar/gkt472. Epub 2013 Jun 8.,Shaw TI,Nucleic Acids Res,2013,2013/06/11,PMC3692120,,10.1093/nar/gkt472
23748960,Inferring the functional effect of gene expression changes in signaling pathways,"Sebastián-León P, Carbonell J, Salavert F, Sanchez R, Medina I, Dopazo J.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W213-7. doi: 10.1093/nar/gkt451. Epub 2013 Jun 8.,Sebastián-León P,Nucleic Acids Res,2013,2013/06/11,PMC3692130,,10.1093/nar/gkt451
23754850,FIDEA: a server for the functional interpretation of differential expression analysis,"D'Andrea D, Grassi L, Mazzapioda M, Tramontano A.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W84-8. doi: 10.1093/nar/gkt516. Epub 2013 Jun 10.,D'Andrea D,Nucleic Acids Res,2013,2013/06/12,PMC3692084,,10.1093/nar/gkt516
23754853,RBPmotif: a web server for the discovery of sequence and structure preferences of RNA-binding proteins,"Kazan H, Morris Q.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W180-6. doi: 10.1093/nar/gkt463. Epub 2013 Jun 10.,Kazan H,Nucleic Acids Res,2013,2013/06/12,PMC3692078,,10.1093/nar/gkt463
23761446,"TMA Navigator: Network inference, patient stratification and survival analysis with tissue microarray data","Lubbock AL, Katz E, Harrison DJ, Overton IM.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W562-8. doi: 10.1093/nar/gkt529. Epub 2013 Jun 12.,Lubbock AL,Nucleic Acids Res,2013,2013/06/14,PMC3692046,,10.1093/nar/gkt529
23761447,ResponseNet2.0: Revealing signaling and regulatory pathways connecting your proteins and genes--now with human data,"Basha O, Tirman S, Eluk A, Yeger-Lotem E.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W198-203. doi: 10.1093/nar/gkt532. Epub 2013 Jun 12.,Basha O,Nucleic Acids Res,2013,2013/06/14,PMC3692079,,10.1093/nar/gkt532
23761448,HiTRACE-Web: an online tool for robust analysis of high-throughput capillary electrophoresis,"Kim H, Cordero P, Das R, Yoon S.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W492-8. doi: 10.1093/nar/gkt501. Epub 2013 Jun 12.,Kim H,Nucleic Acids Res,2013,2013/06/14,PMC3692083,,10.1093/nar/gkt501
23761449,PosMed: Ranking genes and bioresources based on Semantic Web Association Study,"Makita Y, Kobayashi N, Yoshida Y, Doi K, Mochizuki Y, Nishikata K, Matsushima A, Takahashi S, Ishii M, Takatsuki T, Bhatia R, Khadbaatar Z, Watabe H, Masuya H, Toyoda T.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W109-14. doi: 10.1093/nar/gkt474. Epub 2013 Jun 12.,Makita Y,Nucleic Acids Res,2013,2013/06/14,PMC3692089,,10.1093/nar/gkt474
23761450,VLDP web server: a powerful geometric tool for analysing protein structures in their environment,"Esque J, Léonard S, de Brevern AG, Oguey C.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W373-8. doi: 10.1093/nar/gkt509. Epub 2013 Jun 12.,Esque J,Nucleic Acids Res,2013,2013/06/14,PMC3692094,,10.1093/nar/gkt509
23761451,PGMRA: a web server for (phenotype x genotype) many-to-many relation analysis in GWAS,"Arnedo J, del Val C, de Erausquin GA, Romero-Zaliz R, Svrakic D, Cloninger CR, Zwir I.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W142-9. doi: 10.1093/nar/gkt496. Epub 2013 Jun 12.,Arnedo J,Nucleic Acids Res,2013,2013/06/14,PMC3692099,,10.1093/nar/gkt496
23761452,DigSee: Disease gene search engine with evidence sentences (version cancer),"Kim J, So S, Lee HJ, Park JC, Kim JJ, Lee H.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W510-7. doi: 10.1093/nar/gkt531. Epub 2013 Jun 12.,Kim J,Nucleic Acids Res,2013,2013/06/14,PMC3692119,,10.1093/nar/gkt531
23761453,The FunFOLD2 server for the prediction of protein-ligand interactions,"Roche DB, Buenavista MT, McGuffin LJ.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W303-7. doi: 10.1093/nar/gkt498. Epub 2013 Jun 12.,Roche DB,Nucleic Acids Res,2013,2013/06/14,PMC3692132,,10.1093/nar/gkt498
23761454,SigniSite: Identification of residue-level genotype-phenotype correlations in protein multiple sequence alignments,"Jessen LE, Hoof I, Lund O, Nielsen M.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W286-91. doi: 10.1093/nar/gkt497. Epub 2013 Jun 12.,Jessen LE,Nucleic Acids Res,2013,2013/06/14,PMC3692133,,10.1093/nar/gkt497
23766287,PromoterCAD: Data-driven design of plant regulatory DNA,"Cox RS 3rd, Nishikata K, Shimoyama S, Yoshida Y, Matsui M, Makita Y, Toyoda T.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W569-74. doi: 10.1093/nar/gkt518. Epub 2013 Jun 12.,Cox RS 3rd,Nucleic Acids Res,2013,2013/06/15,PMC3692106,,10.1093/nar/gkt518
23766288,RNAtips: Analysis of temperature-induced changes of RNA secondary structure,"Chursov A, Kopetzky SJ, Bocharov G, Frishman D, Shneider A.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W486-91. doi: 10.1093/nar/gkt486. Epub 2013 Jun 12.,Chursov A,Nucleic Acids Res,2013,2013/06/15,PMC3692058,,10.1093/nar/gkt486
23766289,"Depth: a web server to compute depth, cavity sizes, detect potential small-molecule ligand-binding cavities and predict the pKa of ionizable residues in proteins","Tan KP, Nguyen TB, Patel S, Varadarajan R, Madhusudhan MS.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W314-21. doi: 10.1093/nar/gkt503. Epub 2013 Jun 12.,Tan KP,Nucleic Acids Res,2013,2013/06/15,PMC3692129,,10.1093/nar/gkt503
23766290,INMEX--a web-based tool for integrative meta-analysis of expression data,"Xia J, Fjell CD, Mayer ML, Pena OM, Wishart DS, Hancock RE.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W63-70. doi: 10.1093/nar/gkt338. Epub 2013 Jun 12.,Xia J,Nucleic Acids Res,2013,2013/06/15,PMC3692077,,10.1093/nar/gkt338
23771147,kmer-SVM: a web server for identifying predictive regulatory sequence features in genomic data sets,"Fletez-Brant C, Lee D, McCallion AS, Beer MA.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W544-56. doi: 10.1093/nar/gkt519. Epub 2013 Jun 14.,Fletez-Brant C,Nucleic Acids Res,2013,2013/06/18,PMC3692045,,10.1093/nar/gkt519
23794635,GeneMANIA prediction server 2013 update,"Zuberi K, Franz M, Rodriguez H, Montojo J, Lopes CT, Bader GD, Morris Q.",Nucleic Acids Res. 2013 Jul;41(Web Server issue):W115-22. doi: 10.1093/nar/gkt533.,Zuberi K,Nucleic Acids Res,2013,2013/06/25,PMC3692113,,10.1093/nar/gkt533
24728994,The DynaMine webserver: predicting protein dynamics from sequence,"Cilia E, Pancsa R, Tompa P, Lenaerts T, Vranken WF.",Nucleic Acids Res. 2014 Jul;42(Web Server issue):W264-70. doi: 10.1093/nar/gku270. Epub 2014 Apr 11.,Cilia E,Nucleic Acids Res,2014,2014/04/15,PMC4086073,,10.1093/nar/gku270
24753414,VAP: a versatile aggregate profiler for efficient genome-wide data representation and discovery,"Coulombe C, Poitras C, Nordell-Markovits A, Brunelle M, Lavoie MA, Robert F, Jacques PÉ.",Nucleic Acids Res. 2014 Jul;42(Web Server issue):W485-93. doi: 10.1093/nar/gku302. Epub 2014 Apr 21.,Coulombe C,Nucleic Acids Res,2014,2014/04/23,PMC4086060,,10.1093/nar/gku302
24753419,DMINDA: an integrated web server for DNA motif identification and analyses,"Ma Q, Zhang H, Mao X, Zhou C, Liu B, Chen X, Xu Y.",Nucleic Acids Res. 2014 Jul;42(Web Server issue):W12-9. doi: 10.1093/nar/gku315. Epub 2014 Apr 21.,Ma Q,Nucleic Acids Res,2014,2014/04/23,PMC4086085,,10.1093/nar/gku315
24753421,Deciphering key features in protein structures with the new ENDscript server,"Robert X, Gouet P.",Nucleic Acids Res. 2014 Jul;42(Web Server issue):W320-4. doi: 10.1093/nar/gku316. Epub 2014 Apr 21.,Robert X,Nucleic Acids Res,2014,2014/04/23,PMC4086106,,10.1093/nar/gku316
24753424,TargetRNA2: identifying targets of small regulatory RNAs in bacteria,"Kery MB, Feldman M, Livny J, Tjaden B.",Nucleic Acids Res. 2014 Jul;42(Web Server issue):W124-9. doi: 10.1093/nar/gku317. Epub 2014 Apr 21.,Kery MB,Nucleic Acids Res,2014,2014/04/23,PMC4086111,,10.1093/nar/gku317
24753425,AlignMe--a membrane protein sequence alignment web server,"Stamm M, Staritzbichler R, Khafizov K, Forrest LR.",Nucleic Acids Res. 2014 Jul;42(Web Server issue):W246-51. doi: 10.1093/nar/gku291. Epub 2014 Apr 21.,Stamm M,Nucleic Acids Res,2014,2014/04/23,PMC4086118,,10.1093/nar/gku291
24753427,GalaxySite: ligand-binding-site prediction by using molecular docking,"Heo L, Shin WH, Lee MS, Seok C.",Nucleic Acids Res. 2014 Jul;42(Web Server issue):W210-4. doi: 10.1093/nar/gku321. Epub 2014 Apr 21.,Heo L,Nucleic Acids Res,2014,2014/04/23,PMC4086128,,10.1093/nar/gku321
24753429,InterMine: extensive web services for modern biology,"Kalderimis A, Lyne R, Butano D, Contrino S, Lyne M, Heimbach J, Hu F, Smith R, Stěpán R, Sullivan J, Micklem G.",Nucleic Acids Res. 2014 Jul;42(Web Server issue):W468-72. doi: 10.1093/nar/gku301. Epub 2014 Apr 21.,Kalderimis A,Nucleic Acids Res,2014,2014/04/23,PMC4086141,,10.1093/nar/gku301
24771339,RNApdbee--a webserver to derive secondary structures from pdb files of knotted and unknotted RNAs,"Antczak M, Zok T, Popenda M, Lukasiak P, Adamiak RW, Blazewicz J, Szachniuk M.",Nucleic Acids Res. 2014 Jul;42(Web Server issue):W368-72. doi: 10.1093/nar/gku330. Epub 2014 Apr 25.,Antczak M,Nucleic Acids Res,2014,2014/04/29,PMC4086112,,10.1093/nar/gku330
24771340,NetVenn: an integrated network analysis web platform for gene lists,"Wang Y, Thilmony R, Gu YQ.",Nucleic Acids Res. 2014 Jul;42(Web Server issue):W161-6. doi: 10.1093/nar/gku331. Epub 2014 Apr 25.,Wang Y,Nucleic Acids Res,2014,2014/04/29,PMC4086115,,10.1093/nar/gku331
24771341,iMODS: internal coordinates normal mode analysis server,"López-Blanco JR, Aliaga JI, Quintana-Ortí ES, Chacón P.",Nucleic Acids Res. 2014 Jul;42(Web Server issue):W271-6. doi: 10.1093/nar/gku339. Epub 2014 Apr 25.,López-Blanco JR,Nucleic Acids Res,2014,2014/04/29,PMC4086069,,10.1093/nar/gku339
24782517,NEP: web server for epitope prediction based on antibody neutralization of viral strains with diverse sequences,"Chuang GY, Liou D, Kwong PD, Georgiev IS.",Nucleic Acids Res. 2014 Jul;42(Web Server issue):W64-71. doi: 10.1093/nar/gku318. Epub 2014 Apr 29.,Chuang GY,Nucleic Acids Res,2014,2014/05/01,PMC4086065,,10.1093/nar/gku318
24782520,A multi-fingerprint browser for the ZINC database,"Awale M, Reymond JL.",Nucleic Acids Res. 2014 Jul;42(Web Server issue):W234-9. doi: 10.1093/nar/gku379. Epub 2014 Apr 29.,Awale M,Nucleic Acids Res,2014,2014/05/01,PMC4086083,,10.1093/nar/gku379
24782522,SWISS-MODEL: modelling protein tertiary and quaternary structure using evolutionary information,"Biasini M, Bienert S, Waterhouse A, Arnold K, Studer G, Schmidt T, Kiefer F, Gallo Cassarino T, Bertoni M, Bordoli L, Schwede T.",Nucleic Acids Res. 2014 Jul;42(Web Server issue):W252-8. doi: 10.1093/nar/gku340. Epub 2014 Apr 29.,Biasini M,Nucleic Acids Res,2014,2014/05/01,PMC4086089,,10.1093/nar/gku340
24782523,TSpred: a web server for the rational design of temperature-sensitive mutants,"Tan KP, Khare S, Varadarajan R, Madhusudhan MS.",Nucleic Acids Res. 2014 Jul;42(Web Server issue):W277-84. doi: 10.1093/nar/gku319. Epub 2014 Apr 29.,Tan KP,Nucleic Acids Res,2014,2014/05/01,PMC4086094,,10.1093/nar/gku319
24782527,GeneGenie: optimized oligomer design for directed evolution,"Swainston N, Currin A, Day PJ, Kell DB.",Nucleic Acids Res. 2014 Jul;42(Web Server issue):W395-400. doi: 10.1093/nar/gku336. Epub 2014 Apr 29.,Swainston N,Nucleic Acids Res,2014,2014/05/01,PMC4086129,,10.1093/nar/gku336
24792156,XTMS: pathway design in an eXTended metabolic space,"Carbonell P, Parutto P, Herisson J, Pandit SB, Faulon JL.",Nucleic Acids Res. 2014 Jul;42(Web Server issue):W389-94. doi: 10.1093/nar/gku362. Epub 2014 May 3.,Carbonell P,Nucleic Acids Res,2014,2014/05/06,PMC4086079,,10.1093/nar/gku362
